18:09:53.710 SmartHome user:unknown [http-nio-8080-exec-8] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/null/swagger-resources] in DispatcherServlet with name 'dispatcherServlet'
18:09:53.720 SmartHome user:unknown [http-nio-8080-exec-9] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/null/swagger-resources/configuration/ui] in DispatcherServlet with name 'dispatcherServlet'
18:09:53.732 SmartHome user:unknown [http-nio-8080-exec-10] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/null/swagger-resources/configuration/security] in DispatcherServlet with name 'dispatcherServlet'
18:09:53.737 SmartHome user:unknown [http-nio-8080-exec-1] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/null/swagger-resources] in DispatcherServlet with name 'dispatcherServlet'
18:09:53.742 SmartHome user:unknown [http-nio-8080-exec-2] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/null/swagger-resources/configuration/ui] in DispatcherServlet with name 'dispatcherServlet'
18:09:53.750 SmartHome user:unknown [http-nio-8080-exec-3] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/null/swagger-resources/configuration/security] in DispatcherServlet with name 'dispatcherServlet'
18:09:53.756 SmartHome user:unknown [http-nio-8080-exec-4] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/null/swagger-resources] in DispatcherServlet with name 'dispatcherServlet'
18:09:53.762 SmartHome user:unknown [http-nio-8080-exec-5] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/null/swagger-resources/configuration/ui] in DispatcherServlet with name 'dispatcherServlet'
18:09:53.767 SmartHome user:unknown [http-nio-8080-exec-6] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/null/swagger-resources/configuration/security] in DispatcherServlet with name 'dispatcherServlet'
18:09:53.771 SmartHome user:unknown [http-nio-8080-exec-7] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/null/swagger-resources] in DispatcherServlet with name 'dispatcherServlet'
18:09:53.778 SmartHome user:unknown [http-nio-8080-exec-8] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/null/swagger-resources/configuration/ui] in DispatcherServlet with name 'dispatcherServlet'
18:09:53.782 SmartHome user:unknown [http-nio-8080-exec-9] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/null/swagger-resources/configuration/security] in DispatcherServlet with name 'dispatcherServlet'
18:09:53.787 SmartHome user:unknown [http-nio-8080-exec-10] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/null/swagger-resources] in DispatcherServlet with name 'dispatcherServlet'
18:09:53.793 SmartHome user:unknown [http-nio-8080-exec-1] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/null/swagger-resources/configuration/ui] in DispatcherServlet with name 'dispatcherServlet'
18:09:53.799 SmartHome user:unknown [http-nio-8080-exec-2] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/null/swagger-resources/configuration/security] in DispatcherServlet with name 'dispatcherServlet'
18:09:53.804 SmartHome user:unknown [http-nio-8080-exec-3] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/null/swagger-resources] in DispatcherServlet with name 'dispatcherServlet'
18:09:53.809 SmartHome user:unknown [http-nio-8080-exec-4] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/null/swagger-resources/configuration/ui] in DispatcherServlet with name 'dispatcherServlet'
18:09:53.815 SmartHome user:unknown [http-nio-8080-exec-5] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/null/swagger-resources/configuration/security] in DispatcherServlet with name 'dispatcherServlet'
18:09:53.821 SmartHome user:unknown [http-nio-8080-exec-6] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/null/swagger-resources] in DispatcherServlet with name 'dispatcherServlet'
18:09:53.826 SmartHome user:unknown [http-nio-8080-exec-7] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/null/swagger-resources/configuration/ui] in DispatcherServlet with name 'dispatcherServlet'
18:09:53.833 SmartHome user:unknown [http-nio-8080-exec-8] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/null/swagger-resources/configuration/security] in DispatcherServlet with name 'dispatcherServlet'
18:09:53.838 SmartHome user:unknown [http-nio-8080-exec-9] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/null/swagger-resources] in DispatcherServlet with name 'dispatcherServlet'
18:09:53.848 SmartHome user:unknown [http-nio-8080-exec-10] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/null/swagger-resources/configuration/ui] in DispatcherServlet with name 'dispatcherServlet'
18:09:53.853 SmartHome user:unknown [http-nio-8080-exec-1] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/null/swagger-resources/configuration/security] in DispatcherServlet with name 'dispatcherServlet'
18:09:53.860 SmartHome user:unknown [http-nio-8080-exec-2] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/null/swagger-resources] in DispatcherServlet with name 'dispatcherServlet'
18:09:53.867 SmartHome user:unknown [http-nio-8080-exec-3] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/null/swagger-resources/configuration/ui] in DispatcherServlet with name 'dispatcherServlet'
18:09:53.873 SmartHome user:unknown [http-nio-8080-exec-4] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/null/swagger-resources/configuration/security] in DispatcherServlet with name 'dispatcherServlet'
18:09:53.881 SmartHome user:unknown [http-nio-8080-exec-5] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/null/swagger-resources] in DispatcherServlet with name 'dispatcherServlet'
18:09:53.890 SmartHome user:unknown [http-nio-8080-exec-6] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/null/swagger-resources/configuration/ui] in DispatcherServlet with name 'dispatcherServlet'
18:09:53.896 SmartHome user:unknown [http-nio-8080-exec-7] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/null/swagger-resources/configuration/security] in DispatcherServlet with name 'dispatcherServlet'
18:09:53.901 SmartHome user:unknown [http-nio-8080-exec-8] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/null/swagger-resources] in DispatcherServlet with name 'dispatcherServlet'
18:09:53.910 SmartHome user:unknown [http-nio-8080-exec-9] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/null/swagger-resources/configuration/ui] in DispatcherServlet with name 'dispatcherServlet'
18:09:53.915 SmartHome user:unknown [http-nio-8080-exec-10] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/null/swagger-resources/configuration/security] in DispatcherServlet with name 'dispatcherServlet'
18:09:53.923 SmartHome user:unknown [http-nio-8080-exec-1] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/null/swagger-resources] in DispatcherServlet with name 'dispatcherServlet'
18:09:53.930 SmartHome user:unknown [http-nio-8080-exec-2] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/null/swagger-resources/configuration/ui] in DispatcherServlet with name 'dispatcherServlet'
18:09:53.940 SmartHome user:unknown [http-nio-8080-exec-3] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/null/swagger-resources/configuration/security] in DispatcherServlet with name 'dispatcherServlet'
18:09:53.947 SmartHome user:unknown [http-nio-8080-exec-4] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/null/swagger-resources] in DispatcherServlet with name 'dispatcherServlet'
18:09:53.963 SmartHome user:unknown [http-nio-8080-exec-6] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/null/swagger-resources/configuration/ui] in DispatcherServlet with name 'dispatcherServlet'
18:09:53.970 SmartHome user:unknown [http-nio-8080-exec-5] INFO  se.home.controller.PersonController - Calling getPersons
18:09:53.974 SmartHome user:unknown [http-nio-8080-exec-7] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/null/swagger-resources/configuration/security] in DispatcherServlet with name 'dispatcherServlet'
18:09:53.981 SmartHome user:unknown [http-nio-8080-exec-8] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/null/swagger-resources] in DispatcherServlet with name 'dispatcherServlet'
18:09:53.988 SmartHome user:unknown [http-nio-8080-exec-9] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/null/swagger-resources/configuration/ui] in DispatcherServlet with name 'dispatcherServlet'
18:09:53.992 SmartHome user:unknown [http-nio-8080-exec-10] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/null/swagger-resources/configuration/security] in DispatcherServlet with name 'dispatcherServlet'
18:09:53.998 SmartHome user:unknown [http-nio-8080-exec-1] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/null/swagger-resources] in DispatcherServlet with name 'dispatcherServlet'
18:09:54.004 SmartHome user:unknown [http-nio-8080-exec-2] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/null/swagger-resources/configuration/ui] in DispatcherServlet with name 'dispatcherServlet'
18:09:54.009 SmartHome user:unknown [http-nio-8080-exec-3] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/null/swagger-resources/configuration/security] in DispatcherServlet with name 'dispatcherServlet'
18:09:54.014 SmartHome user:unknown [http-nio-8080-exec-4] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/null/swagger-resources] in DispatcherServlet with name 'dispatcherServlet'
18:09:54.020 SmartHome user:unknown [http-nio-8080-exec-6] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/null/swagger-resources/configuration/ui] in DispatcherServlet with name 'dispatcherServlet'
18:09:54.024 SmartHome user:unknown [http-nio-8080-exec-7] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/null/swagger-resources/configuration/security] in DispatcherServlet with name 'dispatcherServlet'
18:09:54.029 SmartHome user:unknown [http-nio-8080-exec-8] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/null/swagger-resources] in DispatcherServlet with name 'dispatcherServlet'
18:09:54.037 SmartHome user:unknown [http-nio-8080-exec-9] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/null/swagger-resources/configuration/ui] in DispatcherServlet with name 'dispatcherServlet'
18:09:54.048 SmartHome user:unknown [http-nio-8080-exec-10] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/null/swagger-resources/configuration/security] in DispatcherServlet with name 'dispatcherServlet'
18:09:54.058 SmartHome user:unknown [http-nio-8080-exec-1] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/null/swagger-resources] in DispatcherServlet with name 'dispatcherServlet'
18:09:54.062 SmartHome user:unknown [http-nio-8080-exec-5] INFO  o.h.h.i.QueryTranslatorFactoryInitiator - HHH000397: Using ASTQueryTranslatorFactory
18:09:54.067 SmartHome user:unknown [http-nio-8080-exec-2] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/null/swagger-resources/configuration/ui] in DispatcherServlet with name 'dispatcherServlet'
18:09:54.077 SmartHome user:unknown [http-nio-8080-exec-3] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/null/swagger-resources/configuration/security] in DispatcherServlet with name 'dispatcherServlet'
18:09:54.086 SmartHome user:unknown [http-nio-8080-exec-4] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/null/swagger-resources] in DispatcherServlet with name 'dispatcherServlet'
18:09:54.093 SmartHome user:unknown [http-nio-8080-exec-6] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/null/swagger-resources/configuration/ui] in DispatcherServlet with name 'dispatcherServlet'
18:09:54.101 SmartHome user:unknown [http-nio-8080-exec-7] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/null/swagger-resources/configuration/security] in DispatcherServlet with name 'dispatcherServlet'
18:09:54.106 SmartHome user:unknown [http-nio-8080-exec-8] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/null/swagger-resources] in DispatcherServlet with name 'dispatcherServlet'
18:09:54.113 SmartHome user:unknown [http-nio-8080-exec-9] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/null/swagger-resources/configuration/ui] in DispatcherServlet with name 'dispatcherServlet'
18:09:54.120 SmartHome user:unknown [http-nio-8080-exec-10] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/null/swagger-resources/configuration/security] in DispatcherServlet with name 'dispatcherServlet'
18:09:54.124 SmartHome user:unknown [http-nio-8080-exec-1] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/null/swagger-resources] in DispatcherServlet with name 'dispatcherServlet'
18:09:54.133 SmartHome user:unknown [http-nio-8080-exec-2] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/null/swagger-resources/configuration/ui] in DispatcherServlet with name 'dispatcherServlet'
18:09:54.138 SmartHome user:unknown [http-nio-8080-exec-3] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/null/swagger-resources/configuration/security] in DispatcherServlet with name 'dispatcherServlet'
18:09:54.146 SmartHome user:unknown [http-nio-8080-exec-4] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/null/swagger-resources] in DispatcherServlet with name 'dispatcherServlet'
18:09:54.155 SmartHome user:unknown [http-nio-8080-exec-6] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/null/swagger-resources/configuration/ui] in DispatcherServlet with name 'dispatcherServlet'
18:09:54.164 SmartHome user:unknown [http-nio-8080-exec-7] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/null/swagger-resources/configuration/security] in DispatcherServlet with name 'dispatcherServlet'
18:09:54.176 SmartHome user:unknown [http-nio-8080-exec-8] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/null/swagger-resources] in DispatcherServlet with name 'dispatcherServlet'
18:09:54.186 SmartHome user:unknown [http-nio-8080-exec-9] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/null/swagger-resources/configuration/ui] in DispatcherServlet with name 'dispatcherServlet'
18:09:54.192 SmartHome user:unknown [http-nio-8080-exec-10] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/null/swagger-resources/configuration/security] in DispatcherServlet with name 'dispatcherServlet'
18:09:54.199 SmartHome user:unknown [http-nio-8080-exec-1] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/null/swagger-resources] in DispatcherServlet with name 'dispatcherServlet'
18:09:54.206 SmartHome user:unknown [http-nio-8080-exec-2] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/null/swagger-resources/configuration/ui] in DispatcherServlet with name 'dispatcherServlet'
18:09:54.211 SmartHome user:unknown [http-nio-8080-exec-3] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/null/swagger-resources/configuration/security] in DispatcherServlet with name 'dispatcherServlet'
18:09:54.216 SmartHome user:unknown [http-nio-8080-exec-4] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/null/swagger-resources] in DispatcherServlet with name 'dispatcherServlet'
18:09:54.222 SmartHome user:unknown [http-nio-8080-exec-6] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/null/swagger-resources/configuration/ui] in DispatcherServlet with name 'dispatcherServlet'
18:09:54.242 SmartHome user:unknown [http-nio-8080-exec-7] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/null/swagger-resources/configuration/security] in DispatcherServlet with name 'dispatcherServlet'
18:09:54.249 SmartHome user:unknown [http-nio-8080-exec-8] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/null/swagger-resources] in DispatcherServlet with name 'dispatcherServlet'
18:09:54.258 SmartHome user:unknown [http-nio-8080-exec-9] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/null/swagger-resources/configuration/ui] in DispatcherServlet with name 'dispatcherServlet'
18:09:54.265 SmartHome user:unknown [http-nio-8080-exec-10] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/null/swagger-resources/configuration/security] in DispatcherServlet with name 'dispatcherServlet'
18:09:54.275 SmartHome user:unknown [http-nio-8080-exec-1] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/null/swagger-resources] in DispatcherServlet with name 'dispatcherServlet'
18:09:54.286 SmartHome user:unknown [http-nio-8080-exec-2] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/null/swagger-resources/configuration/ui] in DispatcherServlet with name 'dispatcherServlet'
18:09:54.293 SmartHome user:unknown [http-nio-8080-exec-3] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/null/swagger-resources/configuration/security] in DispatcherServlet with name 'dispatcherServlet'
18:09:54.302 SmartHome user:unknown [http-nio-8080-exec-4] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/null/swagger-resources] in DispatcherServlet with name 'dispatcherServlet'
18:09:54.309 SmartHome user:unknown [http-nio-8080-exec-6] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/null/swagger-resources/configuration/ui] in DispatcherServlet with name 'dispatcherServlet'
18:09:54.319 SmartHome user:unknown [http-nio-8080-exec-7] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/null/swagger-resources/configuration/security] in DispatcherServlet with name 'dispatcherServlet'
18:09:54.326 SmartHome user:unknown [http-nio-8080-exec-8] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/null/swagger-resources] in DispatcherServlet with name 'dispatcherServlet'
18:09:54.335 SmartHome user:unknown [http-nio-8080-exec-9] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/null/swagger-resources/configuration/ui] in DispatcherServlet with name 'dispatcherServlet'
18:09:54.342 SmartHome user:unknown [http-nio-8080-exec-10] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/null/swagger-resources/configuration/security] in DispatcherServlet with name 'dispatcherServlet'
18:09:54.350 SmartHome user:unknown [http-nio-8080-exec-1] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/null/swagger-resources] in DispatcherServlet with name 'dispatcherServlet'
18:09:54.356 SmartHome user:unknown [http-nio-8080-exec-2] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/null/swagger-resources/configuration/ui] in DispatcherServlet with name 'dispatcherServlet'
18:09:54.364 SmartHome user:unknown [http-nio-8080-exec-3] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/null/swagger-resources/configuration/security] in DispatcherServlet with name 'dispatcherServlet'
18:09:54.369 SmartHome user:unknown [http-nio-8080-exec-4] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/null/swagger-resources] in DispatcherServlet with name 'dispatcherServlet'
18:09:54.378 SmartHome user:unknown [http-nio-8080-exec-6] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/null/swagger-resources/configuration/ui] in DispatcherServlet with name 'dispatcherServlet'
18:09:54.384 SmartHome user:unknown [http-nio-8080-exec-7] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/null/swagger-resources/configuration/security] in DispatcherServlet with name 'dispatcherServlet'
18:09:54.390 SmartHome user:unknown [http-nio-8080-exec-8] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/null/swagger-resources] in DispatcherServlet with name 'dispatcherServlet'
18:09:54.397 SmartHome user:unknown [http-nio-8080-exec-9] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/null/swagger-resources/configuration/ui] in DispatcherServlet with name 'dispatcherServlet'
18:09:54.402 SmartHome user:unknown [http-nio-8080-exec-10] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/null/swagger-resources/configuration/security] in DispatcherServlet with name 'dispatcherServlet'
18:09:54.407 SmartHome user:unknown [http-nio-8080-exec-1] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/null/swagger-resources] in DispatcherServlet with name 'dispatcherServlet'
18:09:54.416 SmartHome user:unknown [http-nio-8080-exec-2] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/null/swagger-resources/configuration/ui] in DispatcherServlet with name 'dispatcherServlet'
18:09:54.422 SmartHome user:unknown [http-nio-8080-exec-3] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/null/swagger-resources/configuration/security] in DispatcherServlet with name 'dispatcherServlet'
18:09:54.427 SmartHome user:unknown [http-nio-8080-exec-4] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/null/swagger-resources] in DispatcherServlet with name 'dispatcherServlet'
18:09:54.434 SmartHome user:unknown [http-nio-8080-exec-6] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/null/swagger-resources/configuration/ui] in DispatcherServlet with name 'dispatcherServlet'
18:09:54.439 SmartHome user:unknown [http-nio-8080-exec-7] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/null/swagger-resources/configuration/security] in DispatcherServlet with name 'dispatcherServlet'
18:09:54.445 SmartHome user:unknown [http-nio-8080-exec-8] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/null/swagger-resources] in DispatcherServlet with name 'dispatcherServlet'
18:09:54.454 SmartHome user:unknown [http-nio-8080-exec-9] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/null/swagger-resources/configuration/ui] in DispatcherServlet with name 'dispatcherServlet'
18:09:54.471 SmartHome user:unknown [http-nio-8080-exec-10] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/null/swagger-resources/configuration/security] in DispatcherServlet with name 'dispatcherServlet'
18:09:54.480 SmartHome user:unknown [http-nio-8080-exec-1] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/null/swagger-resources] in DispatcherServlet with name 'dispatcherServlet'
18:09:54.492 SmartHome user:unknown [http-nio-8080-exec-2] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/null/swagger-resources/configuration/ui] in DispatcherServlet with name 'dispatcherServlet'
18:09:54.504 SmartHome user:unknown [http-nio-8080-exec-3] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/null/swagger-resources/configuration/security] in DispatcherServlet with name 'dispatcherServlet'
18:09:54.509 SmartHome user:unknown [http-nio-8080-exec-4] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/null/swagger-resources] in DispatcherServlet with name 'dispatcherServlet'
18:09:54.515 SmartHome user:unknown [http-nio-8080-exec-6] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/null/swagger-resources/configuration/ui] in DispatcherServlet with name 'dispatcherServlet'
18:09:54.521 SmartHome user:unknown [http-nio-8080-exec-7] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/null/swagger-resources/configuration/security] in DispatcherServlet with name 'dispatcherServlet'
18:09:54.526 SmartHome user:unknown [http-nio-8080-exec-5] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/null/swagger-resources] in DispatcherServlet with name 'dispatcherServlet'
18:09:54.536 SmartHome user:unknown [http-nio-8080-exec-8] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/null/swagger-resources/configuration/ui] in DispatcherServlet with name 'dispatcherServlet'
18:09:54.542 SmartHome user:unknown [http-nio-8080-exec-9] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/null/swagger-resources/configuration/security] in DispatcherServlet with name 'dispatcherServlet'
18:09:54.547 SmartHome user:unknown [http-nio-8080-exec-10] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/null/swagger-resources] in DispatcherServlet with name 'dispatcherServlet'
18:09:54.557 SmartHome user:unknown [http-nio-8080-exec-1] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/null/swagger-resources/configuration/ui] in DispatcherServlet with name 'dispatcherServlet'
18:09:54.564 SmartHome user:unknown [http-nio-8080-exec-2] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/null/swagger-resources/configuration/security] in DispatcherServlet with name 'dispatcherServlet'
18:09:54.571 SmartHome user:unknown [http-nio-8080-exec-3] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/null/swagger-resources] in DispatcherServlet with name 'dispatcherServlet'
18:09:54.578 SmartHome user:unknown [http-nio-8080-exec-4] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/null/swagger-resources/configuration/ui] in DispatcherServlet with name 'dispatcherServlet'
18:09:54.587 SmartHome user:unknown [http-nio-8080-exec-6] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/null/swagger-resources/configuration/security] in DispatcherServlet with name 'dispatcherServlet'
18:09:54.592 SmartHome user:unknown [http-nio-8080-exec-7] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/null/swagger-resources] in DispatcherServlet with name 'dispatcherServlet'
18:09:54.598 SmartHome user:unknown [http-nio-8080-exec-5] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/null/swagger-resources/configuration/ui] in DispatcherServlet with name 'dispatcherServlet'
18:09:54.603 SmartHome user:unknown [http-nio-8080-exec-8] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/null/swagger-resources/configuration/security] in DispatcherServlet with name 'dispatcherServlet'
18:09:54.608 SmartHome user:unknown [http-nio-8080-exec-9] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/null/swagger-resources] in DispatcherServlet with name 'dispatcherServlet'
18:09:54.613 SmartHome user:unknown [http-nio-8080-exec-10] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/null/swagger-resources/configuration/ui] in DispatcherServlet with name 'dispatcherServlet'
18:09:54.618 SmartHome user:unknown [http-nio-8080-exec-1] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/null/swagger-resources/configuration/security] in DispatcherServlet with name 'dispatcherServlet'
18:09:54.624 SmartHome user:unknown [http-nio-8080-exec-2] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/null/swagger-resources] in DispatcherServlet with name 'dispatcherServlet'
18:09:54.632 SmartHome user:unknown [http-nio-8080-exec-3] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/null/swagger-resources/configuration/ui] in DispatcherServlet with name 'dispatcherServlet'
18:09:54.636 SmartHome user:unknown [http-nio-8080-exec-4] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/null/swagger-resources/configuration/security] in DispatcherServlet with name 'dispatcherServlet'
18:09:54.640 SmartHome user:unknown [http-nio-8080-exec-6] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/null/swagger-resources] in DispatcherServlet with name 'dispatcherServlet'
18:09:54.645 SmartHome user:unknown [http-nio-8080-exec-7] WARN  o.s.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/null/swagger-resources/configuration/ui] in DispatcherServlet with name 'dispatcherServlet'
